id_transfer,liquidation_date,transfer_due_date,transfer_total_value,transfer_status,contract_id,bill_id,accrual,real_estate_agency_id,rental_value,damage_value,early_termination_value,early_termination_guarantee,damage_guarantee,transfer_parcel_cycle,transfer_real_rental_value,median_rental_value
1482520,2024-06-18,2024-06-18,14.3,liquidated,2098,2636686.0,2024-06-13,93,0.0,0.0,0.0,1,true,1,14.3,14.3
1571884,2024-07-19,2024-07-19,14.3,liquidated,2098,2606477.0,2024-07-15,93,0.0,0.0,0.0,1,true,1,14.3,14.3
1571893,2024-08-16,2024-08-16,14.3,liquidated,2098,2606479.0,2024-08-13,93,0.0,0.0,0.0,1,true,1,14.3,14.3
1571902,2024-09-18,2024-09-18,605.3,liquidated,2098,2606481.0,2024-09-13,93,500.0,0.0,0.0,1,true,1,605.3,14.3
1571909,2024-10-18,2024-10-18,605.3,liquidated,2098,2606483.0,2024-10-14,93,500.0,0.0,0.0,1,true,1,605.3,14.3
1571918,2024-11-18,2024-11-18,605.3,liquidated,2098,2606485.0,2024-11-13,93,500.0,0.0,0.0,1,true,1,605.3,14.3
1571981,2024-12-18,2024-12-18,514.3,liquidated,2098,2606487.0,2024-12-13,93,500.0,0.0,0.0,1,true,1,514.3,14.3
1484000,2024-05-17,2024-05-17,1262.47,liquidated,2129,2644964.0,2024-05-13,93,1112.0,0.0,0.0,1,true,1,1262.47,1179.62
1484007,2024-06-17,2024-06-14,1179.62,liquidated,2129,2644967.0,2024-06-11,93,1112.0,0.0,0.0,1,true,1,1179.62,1179.62
1572268,2024-07-16,2024-07-16,1179.62,liquidated,2129,2606781.0,2024-07-11,93,1112.0,0.0,0.0,1,true,1,1179.62,1179.62
1572276,2024-08-16,2024-08-16,1179.62,liquidated,2129,2606782.0,2024-08-12,93,1112.0,0.0,0.0,1,true,1,1179.62,1179.62
1509570,2024-08-23,2024-08-23,72.49,liquidated,2129,2688324.0,2024-08-20,93,37.07,0.0,0.0,1,true,1,72.49,1179.62
1484064,2024-04-22,2024-04-19,798.25,liquidated,2134,2645943.0,2024-04-16,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1484072,2024-05-17,2024-05-17,798.25,liquidated,2134,2645946.0,2024-05-13,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1484087,2024-06-18,2024-06-18,798.25,liquidated,2134,2645948.0,2024-06-13,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1572073,2024-07-19,2024-07-19,798.25,liquidated,2134,2606513.0,2024-07-15,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1572085,2024-08-16,2024-08-16,798.25,liquidated,2134,2606515.0,2024-08-13,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1572090,2024-09-18,2024-09-18,798.25,liquidated,2134,2606516.0,2024-09-13,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1572097,2024-10-18,2024-10-18,798.25,liquidated,2134,2606517.0,2024-10-14,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1572079,2024-11-18,2024-11-18,798.25,liquidated,2134,2606768.0,2024-11-13,93,778.0,0.0,0.0,1,true,1,798.25,798.25
1484014,2024-05-17,2024-05-17,1312.72,liquidated,2137,2645443.0,2024-05-13,93,1223.0,0.0,0.0,1,true,1,1312.72,1312.72
1484019,2024-06-17,2024-06-14,1312.72,liquidated,2137,2645449.0,2024-06-11,93,1223.0,0.0,0.0,1,true,1,1312.72,1312.72
1484028,2024-06-17,2024-06-14,89.0,liquidated,2137,2645453.0,2024-06-11,93,0.0,0.0,0.0,1,true,1,89.0,1312.72
1572258,2024-07-16,2024-07-16,1312.72,liquidated,2137,2606780.0,2024-06-11,93,1223.0,0.0,0.0,1,true,1,1312.72,1312.72
1479009,2024-08-02,2024-08-02,218.78,liquidated,2137,2659304.0,2024-07-30,93,203.83,0.0,0.0,1,true,1,218.78,1312.72
1484094,2024-05-17,2024-05-17,1414.32,liquidated,2147,2646129.0,2024-04-13,93,1334.0,0.0,0.0,1,true,1,1414.32,258.01
1484097,2024-06-05,2024-06-05,1858.81,liquidated,2147,2646141.0,2024-05-31,93,177.87,0.0,1600.8,1,true,1,258.01,258.01
1484111,2024-07-01,2024-07-01,3300.0,liquidated,2147,2646167.0,2024-06-26,93,0.0,3300.0,0.0,1,true,1,0.0,258.01
1607240,2024-02-26,2024-02-23,1099.37,liquidated,2181,2563268.0,2024-02-16,93,815.33,0.0,0.0,1,true,1,1099.37,1507.04
1607215,2024-03-11,2024-03-11,1507.04,liquidated,2181,2563271.0,2024-03-06,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1607222,2024-04-12,2024-04-12,1069.54,liquidated,2181,2563276.0,2024-04-08,93,1223.0,0.0,0.0,1,true,1,1069.54,1507.04
1607233,2024-05-13,2024-05-10,1507.04,liquidated,2181,2563280.0,2024-05-06,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1607249,2024-06-11,2024-06-11,1507.04,liquidated,2181,2563283.0,2024-06-06,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1567454,2024-07-12,2024-07-12,1507.04,liquidated,2181,2601347.0,2024-07-08,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1567460,2024-08-09,2024-08-09,1507.04,liquidated,2181,2601348.0,2024-08-06,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1567472,2024-09-11,2024-09-11,1507.04,liquidated,2181,2601349.0,2024-09-06,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1567482,2024-10-11,2024-10-11,1507.04,liquidated,2181,2601350.0,2024-10-07,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1567493,2024-11-11,2024-11-11,1507.04,liquidated,2181,2601351.0,2024-11-06,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1567464,2024-12-11,2024-12-11,1458.04,liquidated,2181,2601352.0,2024-12-06,93,1223.0,0.0,0.0,1,true,1,1458.04,1507.04
1567466,2025-01-10,2025-01-10,1507.04,liquidated,2181,2601353.0,2025-01-06,93,1223.0,0.0,0.0,1,true,1,1507.04,1507.04
1484852,2024-04-29,2024-04-26,805.52,liquidated,2246,2650307.0,2024-04-22,93,733.8,0.0,0.0,1,true,1,805.52,1294.72
1484930,2024-05-15,2024-05-15,1294.72,liquidated,2246,2650311.0,2024-05-10,93,1223.0,0.0,0.0,1,true,1,1294.72,1294.72
1484934,2024-06-14,2024-06-14,1294.72,liquidated,2246,2650317.0,2024-06-10,93,1223.0,0.0,0.0,1,true,1,1294.72,1294.72
1572349,2024-07-15,2024-07-15,1347.99,liquidated,2246,2606792.0,2024-07-10,93,1223.0,0.0,0.0,1,true,1,1347.99,1294.72
1488822,2024-08-16,2024-08-16,1294.72,liquidated,2246,2668691.0,2024-08-12,93,1223.0,0.0,0.0,1,true,1,1294.72,1294.72
1546389,2024-09-17,2024-09-17,1294.72,liquidated,2246,2722484.0,2024-09-12,93,1223.0,0.0,0.0,1,true,1,1294.72,1294.72
1605693,2024-10-11,2024-10-11,806.62,liquidated,2246,2555230.0,2024-10-08,93,0.0,0.0,806.62,1,true,1,0.0,1294.72
1577605,2024-07-15,2024-07-15,1874.1,liquidated,2264,2612085.0,2024-07-10,93,1778.0,0.0,0.0,1,true,1,1874.1,1874.1
1591616,2024-08-16,2024-08-16,1874.1,liquidated,2264,2625744.0,2024-08-12,93,1778.0,0.0,0.0,1,true,1,1874.1,1874.1
1591622,2024-09-13,2024-09-13,1874.1,liquidated,2264,2625747.0,2024-09-10,93,1778.0,0.0,0.0,1,true,1,1874.1,1874.1
1591627,2024-10-15,2024-10-15,1874.1,liquidated,2264,2625751.0,2024-10-10,93,1778.0,0.0,0.0,1,true,1,1874.1,1874.1
1591634,2024-11-14,2024-11-14,1874.1,liquidated,2264,2625868.0,2024-11-11,93,1778.0,0.0,0.0,1,true,1,1874.1,1874.1
1603120,2024-12-13,2024-12-13,1874.1,liquidated,2264,2696848.0,2024-12-10,93,1778.0,0.0,0.0,1,true,1,1874.1,1874.1
1618886,2024-04-01,2024-03-28,805.04,liquidated,2271,2615686.0,2024-03-22,93,556.0,0.0,0.0,1,true,1,805.04,1359.47
1618890,2024-04-12,2024-04-12,1361.04,liquidated,2271,2615687.0,2024-04-08,93,1112.0,0.0,0.0,1,true,1,1361.04,1359.47
1618899,2024-05-13,2024-05-10,1361.04,liquidated,2271,2615688.0,2024-05-07,93,1112.0,0.0,0.0,1,true,1,1361.04,1359.47
1618904,2024-06-12,2024-06-12,1359.47,liquidated,2271,2615690.0,2024-06-07,93,1112.0,0.0,0.0,1,true,1,1359.47,1359.47
1568233,2024-07-12,2024-07-12,1359.47,liquidated,2271,2601983.0,2024-07-08,93,1112.0,0.0,0.0,1,true,1,1359.47,1359.47
1568238,2024-08-12,2024-08-12,1359.47,liquidated,2271,2601984.0,2024-08-07,93,1112.0,0.0,0.0,1,true,1,1359.47,1359.47
1568242,2024-09-13,2024-09-13,1359.47,liquidated,2271,2601985.0,2024-09-09,93,1112.0,0.0,0.0,1,true,1,1359.47,1359.47
1568246,2024-10-11,2024-10-11,1359.47,liquidated,2271,2601986.0,2024-10-07,93,1112.0,0.0,0.0,1,true,1,1359.47,1359.47
1568252,2024-11-12,2024-11-12,1359.47,liquidated,2271,2601987.0,2024-11-07,93,1112.0,0.0,0.0,1,true,1,1359.47,1359.47
1568255,2024-12-13,2024-12-13,1309.47,liquidated,2271,2601988.0,2024-12-09,93,1112.0,0.0,0.0,1,true,1,1309.47,1359.47
1568259,2025-01-10,2025-01-10,1359.47,liquidated,2271,2601989.0,2025-01-07,93,1112.0,0.0,0.0,1,true,1,1359.47,1359.47
1582571,2024-07-15,2024-07-15,1188.47,liquidated,2272,2616289.0,2024-07-10,93,1167.0,0.0,0.0,1,true,1,1188.47,1188.47
1592598,2024-08-16,2024-08-16,1188.47,liquidated,2272,2626561.0,2024-08-12,93,1167.0,0.0,0.0,1,true,1,1188.47,1188.47
1592608,2024-09-13,2024-09-13,1188.47,liquidated,2272,2626562.0,2024-09-10,93,1167.0,0.0,0.0,1,true,1,1188.47,1188.47
1592617,2024-10-15,2024-10-15,1188.47,liquidated,2272,2626564.0,2024-10-10,93,1167.0,0.0,0.0,1,true,1,1188.47,1188.47
1592626,2024-11-14,2024-11-14,1188.47,liquidated,2272,2626566.0,2024-11-11,93,1167.0,0.0,0.0,1,true,1,1188.47,1188.47
1592630,2024-12-13,2024-12-13,1188.47,liquidated,2272,2626818.0,2024-12-10,93,1167.0,0.0,0.0,1,true,1,1188.47,1188.47
1543068,2024-09-17,2024-09-17,1628.84,liquidated,2293,2719237.0,2024-09-12,93,1466.67,0.0,0.0,1,true,1,1628.84,2102.17
1543086,2024-10-18,2024-10-18,2162.17,liquidated,2293,2719245.0,2024-10-14,93,2000.0,0.0,0.0,1,true,1,2162.17,2102.17
1543099,2024-11-14,2024-11-14,2162.17,liquidated,2293,2719249.0,2024-11-12,93,2000.0,0.0,0.0,1,true,1,2162.17,2102.17
1543104,2024-12-17,2024-12-17,2042.17,liquidated,2293,2719253.0,2024-12-12,93,2000.0,0.0,0.0,1,true,1,2042.17,2102.17
1612387,2024-03-11,2024-03-08,3252.78,liquidated,2296,2585659.0,2024-03-04,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1612393,2024-04-09,2024-04-09,3252.78,liquidated,2296,2585660.0,2024-04-04,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1612412,2024-05-09,2024-05-09,3252.78,liquidated,2296,2585662.0,2024-05-06,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1612402,2024-06-10,2024-06-07,3252.78,liquidated,2296,2585664.0,2024-06-04,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1564097,2024-07-10,2024-07-09,3252.78,liquidated,2296,2598151.0,2024-07-04,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1564101,2024-08-09,2024-08-09,3252.78,liquidated,2296,2598152.0,2024-08-05,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1564123,2024-09-09,2024-09-09,3252.78,liquidated,2296,2598153.0,2024-09-04,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1564131,2024-10-09,2024-10-09,3252.78,liquidated,2296,2598154.0,2024-10-04,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1564105,2024-11-08,2024-11-08,3252.78,liquidated,2296,2598155.0,2024-11-04,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1564110,2024-12-09,2024-12-09,3090.05,liquidated,2296,2598156.0,2024-12-04,93,2200.0,0.0,0.0,1,true,1,3090.05,3252.78
1564114,2025-01-10,2025-01-10,3252.78,liquidated,2296,2598157.0,2025-01-06,93,2200.0,0.0,0.0,1,true,1,3252.78,3252.78
1570467,2023-11-16,2023-11-15,1061.13,liquidated,2315,2710572.0,2023-11-10,93,1000.0,0.0,0.0,1,true,1,1061.13,1061.13
1570476,2023-12-15,2023-12-15,1061.13,liquidated,2315,2710577.0,2023-12-11,93,1000.0,0.0,0.0,1,true,1,1061.13,1061.13
1570481,2024-01-15,2024-01-15,1061.13,liquidated,2315,2710586.0,2024-01-10,93,1000.0,0.0,0.0,1,true,1,1061.13,1061.13
1570486,2024-02-15,2024-02-15,1061.13,liquidated,2315,2710590.0,2024-02-12,93,1000.0,0.0,0.0,1,true,1,1061.13,1061.13
1570496,2024-03-18,2024-03-15,1061.13,liquidated,2315,2710597.0,2024-03-11,93,1000.0,0.0,0.0,1,true,1,1061.13,1061.13
1570507,2024-04-15,2024-04-15,1061.13,liquidated,2315,2710601.0,2024-04-10,93,1000.0,0.0,0.0,1,true,1,1061.13,1061.13
1570586,2024-05-15,2024-05-15,1066.69,liquidated,2315,2710612.0,2024-05-10,93,1000.0,0.0,0.0,1,true,1,1066.69,1061.13
1570593,2024-06-14,2024-06-14,1062.52,liquidated,2315,2710616.0,2024-06-10,93,1000.0,0.0,0.0,1,true,1,1062.52,1061.13
1569853,2024-07-15,2024-07-15,1062.52,liquidated,2315,2604532.0,2024-07-10,93,1000.0,0.0,0.0,1,true,1,1062.52,1061.13
1569859,2024-08-16,2024-08-16,1062.52,liquidated,2315,2604533.0,2024-08-12,93,1000.0,0.0,0.0,1,true,1,1062.52,1061.13
1569864,2024-09-13,2024-09-13,1062.52,liquidated,2315,2604534.0,2024-09-10,93,1000.0,0.0,0.0,1,true,1,1062.52,1061.13
1484231,2024-05-14,2024-05-14,826.29,liquidated,2381,2646422.0,2024-05-09,93,745.0,0.0,0.0,1,true,1,826.29,550.86
1484236,2024-06-14,2024-06-14,826.29,liquidated,2381,2646426.0,2024-06-10,93,745.0,0.0,0.0,1,true,1,826.29,550.86
1577590,2024-07-08,2024-07-08,550.86,liquidated,2381,2612076.0,2024-07-03,93,496.67,0.0,0.0,1,true,1,550.86,550.86
1577809,2024-07-08,2024-07-08,108.67,liquidated,2381,2612319.0,2024-07-03,93,0.0,0.0,0.0,1,true,1,108.67,550.86
1547853,2024-09-16,2024-09-16,460.0,liquidated,2381,2723878.0,2024-09-11,93,0.0,460.0,0.0,1,true,1,0.0,550.86
1484219,2024-05-15,2024-05-15,680.77,liquidated,2385,2646377.0,2024-05-10,93,667.0,0.0,0.0,1,true,1,680.77,680.77
1484223,2024-06-14,2024-06-14,680.77,liquidated,2385,2646380.0,2024-06-10,93,667.0,0.0,0.0,1,true,1,680.77,680.77
1572241,2024-07-15,2024-07-15,680.77,liquidated,2385,2606778.0,2024-07-10,93,667.0,0.0,0.0,1,true,1,680.77,680.77
1572252,2024-08-16,2024-08-16,680.77,liquidated,2385,2606779.0,2024-08-12,93,667.0,0.0,0.0,1,true,1,680.77,680.77
1548987,2024-09-11,2024-09-11,135.38,liquidated,2385,2724977.0,2024-09-06,93,44.47,0.0,0.0,1,true,1,135.38,680.77
1484974,2024-04-29,2024-04-26,922.08,liquidated,2393,2651313.0,2024-04-22,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1484982,2024-05-24,2024-05-24,922.08,liquidated,2393,2651315.0,2024-05-20,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1484988,2024-06-25,2024-06-25,922.08,liquidated,2393,2651317.0,2024-06-20,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1572615,2024-07-26,2024-07-26,922.08,liquidated,2393,2607017.0,2024-07-22,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1572622,2024-08-23,2024-08-23,922.08,liquidated,2393,2607193.0,2024-08-20,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1572632,2024-09-25,2024-09-25,922.08,liquidated,2393,2607196.0,2024-09-20,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1572644,2024-10-25,2024-10-25,922.08,liquidated,2393,2607197.0,2024-10-21,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1572650,2024-11-26,2024-11-26,922.08,liquidated,2393,2607199.0,2024-11-21,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1572653,2024-12-24,2024-12-24,922.08,liquidated,2393,2607202.0,2024-12-20,93,900.0,0.0,0.0,1,true,1,922.08,922.08
1485015,2024-05-24,2024-05-24,1228.52,liquidated,2396,2651729.0,2024-05-20,93,1000.0,0.0,0.0,1,true,1,1228.52,1504.87
1485022,2024-06-24,2024-06-24,1504.87,liquidated,2396,2651732.0,2024-06-19,93,1000.0,0.0,0.0,1,true,1,1504.87,1504.87
1572403,2024-07-24,2024-07-24,1522.84,liquidated,2396,2606998.0,2024-07-19,93,1000.0,0.0,0.0,1,true,1,1522.84,1504.87
1572415,2024-08-23,2024-08-23,1504.87,liquidated,2396,2606999.0,2024-08-19,93,1000.0,0.0,0.0,1,true,1,1504.87,1504.87
1572421,2024-09-24,2024-09-24,1504.87,liquidated,2396,2607000.0,2024-09-19,93,1000.0,0.0,0.0,1,true,1,1504.87,1504.87
1572493,2024-10-25,2024-10-25,1504.87,liquidated,2396,2607001.0,2024-10-21,93,1000.0,0.0,0.0,1,true,1,1504.87,1504.87
1572499,2024-11-22,2024-11-22,1504.87,liquidated,2396,2607002.0,2024-11-19,93,1000.0,0.0,0.0,1,true,1,1504.87,1504.87
1572528,2024-12-24,2024-12-24,1504.87,liquidated,2396,2607003.0,2024-12-19,93,1000.0,0.0,0.0,1,true,1,1504.87,1504.87
1484955,2024-04-22,2024-04-22,1383.38,liquidated,2414,2650800.0,2024-04-17,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1484945,2024-05-22,2024-05-22,1383.38,liquidated,2414,2650805.0,2024-05-17,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1484952,2024-06-21,2024-06-21,1383.38,liquidated,2414,2650807.0,2024-06-17,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1572285,2024-07-22,2024-07-22,1383.38,liquidated,2414,2606783.0,2024-07-17,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1572296,2024-08-23,2024-08-23,1383.38,liquidated,2414,2606784.0,2024-08-19,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1572304,2024-09-20,2024-09-20,1383.38,liquidated,2414,2606785.0,2024-09-17,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1572311,2024-10-22,2024-10-22,1383.38,liquidated,2414,2606786.0,2024-10-17,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1572322,2024-11-22,2024-11-22,1383.38,liquidated,2414,2606787.0,2024-11-18,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1572329,2024-12-20,2024-12-20,1383.38,liquidated,2414,2606788.0,2024-12-17,93,1000.0,0.0,0.0,1,true,1,1383.38,1383.38
1601691,2024-02-05,2024-02-02,440.53,liquidated,2431,2544811.0,2024-01-26,93,422.43,0.0,0.0,1,true,1,440.53,23.18
1601702,2024-02-20,2024-02-20,800.4,liquidated,2431,2544815.0,2024-02-15,93,0.0,0.0,800.4,1,true,1,0.0,23.18
1601763,2024-03-06,2024-03-06,23.18,liquidated,2431,2544825.0,2024-03-01,93,0.0,0.0,0.0,1,true,1,23.18,23.18
1607486,2024-10-15,2024-10-15,16.86,liquidated,2438,2556579.0,2024-10-10,93,0.0,0.0,0.0,1,true,1,16.86,905.86
1574125,2024-11-14,2024-11-14,905.86,liquidated,2438,2526081.0,2024-11-11,93,889.0,0.0,0.0,1,true,1,905.86,905.86
1574132,2024-12-13,2024-12-13,905.86,liquidated,2438,2526082.0,2024-12-10,93,889.0,0.0,0.0,1,true,1,905.86,905.86
1554172,2023-10-02,2023-09-29,797.57,liquidated,2482,2673375.0,2023-09-22,93,778.0,0.0,0.0,1,true,1,797.57,797.57
1554177,2023-11-07,2023-11-07,797.57,liquidated,2482,2673381.0,2023-11-03,93,778.0,0.0,0.0,1,true,1,797.57,797.57
1554182,2023-12-07,2023-12-07,797.57,liquidated,2482,2673382.0,2023-12-04,93,778.0,0.0,0.0,1,true,1,797.57,797.57
1554189,2024-01-08,2024-01-05,797.57,liquidated,2482,2673384.0,2024-01-02,93,778.0,0.0,0.0,1,true,1,797.57,797.57
1554194,2024-02-07,2024-02-07,797.57,liquidated,2482,2673388.0,2024-02-02,93,778.0,0.0,0.0,1,true,1,797.57,797.57
1554201,2024-03-08,2024-03-08,797.57,liquidated,2482,2673392.0,2024-03-04,93,778.0,0.0,0.0,1,true,1,797.57,797.57
1554209,2024-04-15,2024-04-12,931.0,liquidated,2482,2673601.0,2024-04-12,93,0.0,0.0,931.0,1,true,1,0.0,797.57
1554213,2024-04-17,2024-04-17,960.18,liquidated,2482,2673599.0,2024-04-12,93,25.93,0.0,933.6,1,true,1,26.579999999999927,797.57
1557778,2023-10-16,2023-10-13,1311.54,liquidated,2494,2682130.0,2023-10-10,93,1223.0,0.0,0.0,1,true,1,1311.54,1311.54
1557793,2023-11-16,2023-11-15,1311.54,liquidated,2494,2682136.0,2023-11-10,93,1223.0,0.0,0.0,1,true,1,1311.54,1311.54
1557799,2023-12-15,2023-12-15,1311.54,liquidated,2494,2682141.0,2023-12-11,93,1223.0,0.0,0.0,1,true,1,1311.54,1311.54
1557809,2024-01-15,2024-01-15,1311.54,liquidated,2494,2682145.0,2024-01-10,93,1223.0,0.0,0.0,1,true,1,1311.54,1311.54
1557819,2024-02-15,2024-02-15,1311.54,liquidated,2494,2682148.0,2024-02-14,93,1223.0,0.0,0.0,1,true,1,1311.54,1311.54
1557832,2024-03-18,2024-03-15,1311.54,liquidated,2494,2682154.0,2024-03-11,93,1223.0,0.0,0.0,1,true,1,1311.54,1311.54
1557841,2024-04-15,2024-04-15,1311.54,liquidated,2494,2682155.0,2024-04-10,93,1223.0,0.0,0.0,1,true,1,1311.54,1311.54
1557852,2024-05-15,2024-05-15,1322.98,liquidated,2494,2682159.0,2024-05-10,93,1223.0,0.0,0.0,1,true,1,1322.98,1311.54
1557925,2024-06-14,2024-06-14,1314.4,liquidated,2494,2682164.0,2024-06-10,93,1223.0,0.0,0.0,1,true,1,1314.4,1311.54
1569407,2024-07-15,2024-07-15,1314.4,liquidated,2494,2604197.0,2024-07-10,93,1223.0,0.0,0.0,1,true,1,1314.4,1311.54
1569413,2024-08-16,2024-08-16,1314.4,liquidated,2494,2604203.0,2024-08-12,93,1223.0,0.0,0.0,1,true,1,1314.4,1311.54
1569422,2024-09-13,2024-09-13,1252.22,liquidated,2494,2604205.0,2024-09-10,93,1223.0,0.0,0.0,1,true,1,1252.22,1311.54
1552973,2024-10-15,2024-10-15,1376.58,liquidated,2494,2728534.0,2024-10-10,93,1223.0,0.0,0.0,1,true,2,1376.58,1376.58
1551598,2024-09-20,2024-09-20,1396.86,liquidated,2495,2727244.0,2024-09-16,93,1380.0,0.0,0.0,1,true,1,1396.86,925.14
1551603,2024-10-18,2024-10-18,927.9,liquidated,2495,2727249.0,2024-10-15,93,900.0,0.0,0.0,1,true,1,927.9,925.14
1551606,2024-11-22,2024-11-22,922.38,liquidated,2495,2727252.0,2024-11-18,93,900.0,0.0,0.0,1,true,1,922.38,925.14
1551609,2024-12-20,2024-12-20,922.38,liquidated,2495,2727256.0,2024-12-16,93,900.0,0.0,0.0,1,true,1,922.38,925.14
1602149,2024-11-14,2024-11-14,1380.05,liquidated,2641,2551602.0,2024-11-11,93,1361.67,0.0,0.0,1,true,1,1380.05,1174.215
1602158,2024-12-13,2024-12-13,968.38,liquidated,2641,2551603.0,2024-12-10,93,950.0,0.0,0.0,1,true,1,968.38,1174.215
1602365,2024-11-22,2024-11-22,1176.62,liquidated,2647,2551848.0,2024-11-18,93,1112.0,0.0,0.0,1,true,1,1176.62,1158.12
1602369,2024-12-20,2024-12-20,1139.62,liquidated,2647,2551849.0,2024-12-16,93,1112.0,0.0,0.0,1,true,1,1139.62,1158.12
1617247,2024-10-15,2024-10-15,409.01,liquidated,2665,2566731.0,2024-10-10,93,385.23,0.0,0.0,1,true,1,409.01,905.86
1602454,2024-11-14,2024-11-14,943.86,liquidated,2665,2551859.0,2024-11-11,93,889.0,0.0,0.0,1,true,1,943.86,905.86
1602462,2024-12-13,2024-12-13,905.86,liquidated,2665,2551860.0,2024-12-10,93,889.0,0.0,0.0,1,true,1,905.86,905.86
1609133,2024-11-06,2024-11-06,1470.73,liquidated,2666,2557967.0,2024-11-01,93,1389.0,0.0,0.0,1,true,1,1470.73,1470.73
1588474,2024-12-06,2024-12-06,1420.73,liquidated,2666,2681847.0,2024-12-02,93,1389.0,0.0,0.0,1,true,1,1420.73,1470.73
1609159,2025-01-07,2025-01-07,1521.43,liquidated,2666,2557975.0,2025-01-02,93,1389.0,0.0,0.0,1,true,1,1521.43,1470.73
1485182,2024-04-29,2024-04-29,2484.23,liquidated,2700,2652883.0,2024-04-24,93,2334.0,0.0,0.0,1,true,1,2484.23,2484.23
1485186,2024-05-15,2024-05-15,1067.23,liquidated,2700,2653072.0,2024-05-10,93,917.0,0.0,0.0,1,true,1,1067.23,2484.23
1485192,2024-06-14,2024-06-14,2427.73,liquidated,2700,2653088.0,2024-06-10,93,2277.5,0.0,0.0,1,true,1,2427.73,2484.23
1572761,2024-07-15,2024-07-15,2484.23,liquidated,2700,2607210.0,2024-07-10,93,2334.0,0.0,0.0,1,true,1,2484.23,2484.23
1572769,2024-08-16,2024-08-16,2484.23,liquidated,2700,2607212.0,2024-08-12,93,2334.0,0.0,0.0,1,true,1,2484.23,2484.23
1572777,2024-09-13,2024-09-13,2484.23,liquidated,2700,2607214.0,2024-09-10,93,2334.0,0.0,0.0,1,true,1,2484.23,2484.23
1572783,2024-10-15,2024-10-15,2484.23,liquidated,2700,2607217.0,2024-10-10,93,2334.0,0.0,0.0,1,true,1,2484.23,2484.23
1572792,2024-11-14,2024-11-14,2484.23,liquidated,2700,2607221.0,2024-11-11,93,2334.0,0.0,0.0,1,true,1,2484.23,2484.23
1572796,2024-12-13,2024-12-13,2871.23,liquidated,2700,2607226.0,2024-12-10,93,2834.0,0.0,0.0,1,true,1,2871.23,2484.23
1552553,2023-09-25,2023-09-25,720.18,liquidated,2751,2670239.0,2023-09-20,93,695.0,0.0,0.0,1,true,1,720.18,859.18
1552558,2023-10-20,2023-10-20,859.18,liquidated,2751,2670243.0,2023-10-16,93,834.0,0.0,0.0,1,true,1,859.18,859.18
1552566,2023-11-21,2023-11-20,859.18,liquidated,2751,2670253.0,2023-11-16,93,834.0,0.0,0.0,1,true,1,859.18,859.18
1552576,2023-12-20,2023-12-20,859.18,liquidated,2751,2670256.0,2023-12-15,93,834.0,0.0,0.0,1,true,1,859.18,859.18
1552587,2024-01-22,2024-01-19,859.18,liquidated,2751,2670264.0,2024-01-15,93,834.0,0.0,0.0,1,true,1,859.18,859.18
1552594,2024-02-20,2024-02-20,859.18,liquidated,2751,2670270.0,2024-02-15,93,834.0,0.0,0.0,1,true,1,859.18,859.18
